"","run","subid","sequence","country","age","gender","englishNative","ethnicity","education","religionChild","religionNow","job","comments","phase","predicate","trialNum","leftCharacter","rightCharacter","response","rt","country_selfrep","responseNum"
"921","us_run_01","us_run_01_38","sequence3","us",53,"female","yes_only","white","college_some","christianity_evangelical","christianity_evangelical","disability",NA,"test","thinking",16,"dog","computer","much more left",1356,"USA",-2
"922","us_run_01","us_run_01_38","sequence3","us",53,"female","yes_only","white","college_some","christianity_evangelical","christianity_evangelical","disability",NA,"test","thinking",17,"baby","grownup","both equally",3605,"USA",0
"923","us_run_01","us_run_01_38","sequence3","us",53,"female","yes_only","white","college_some","christianity_evangelical","christianity_evangelical","disability",NA,"test","hunger",18,"robot","grownup","much more right",2422,"USA",2
"924","us_run_01","us_run_01_38","sequence3","us",53,"female","yes_only","white","college_some","christianity_evangelical","christianity_evangelical","disability",NA,"test","hunger",19,"kid","dog","both equally",1781,"USA",0
"925","us_run_01","us_run_01_38","sequence3","us",53,"female","yes_only","white","college_some","christianity_evangelical","christianity_evangelical","disability",NA,"test","hunger",20,"bear","baby","both equally",1245,"USA",0
"926","us_run_01","us_run_01_38","sequence3","us",53,"female","yes_only","white","college_some","christianity_evangelical","christianity_evangelical","disability",NA,"test","hunger",21,"computer","bug","much more right",1957,"USA",2
"927","us_run_01","us_run_01_38","sequence3","us",53,"female","yes_only","white","college_some","christianity_evangelical","christianity_evangelical","disability",NA,"test","hunger",22,"bear","car","much more left",1302,"USA",-2
"928","us_run_01","us_run_01_38","sequence3","us",53,"female","yes_only","white","college_some","christianity_evangelical","christianity_evangelical","disability",NA,"test","hunger",23,"bug","dog","both equally",1517,"USA",0
"929","us_run_01","us_run_01_38","sequence3","us",53,"female","yes_only","white","college_some","christianity_evangelical","christianity_evangelical","disability",NA,"test","hunger",24,"car","computer","both equally",1725,"USA",0
"930","us_run_01","us_run_01_38","sequence3","us",53,"female","yes_only","white","college_some","christianity_evangelical","christianity_evangelical","disability",NA,"test","hunger",25,"stapler","kid","much more right",1515,"USA",2
"931","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"practice","colder",1,"pizza","icecream","much more right",6292,"USA",2
"932","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"practice","sweeter",2,"strawberries","grapes","slightly more left",12536,"USA",-1
"933","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","thinking",3,"bug","kid","much more right",2580,"USA",2
"934","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","thinking",4,"stapler","dog","much more right",1652,"USA",2
"935","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","thinking",5,"bear","computer","much more left",2037,"USA",-2
"936","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","thinking",6,"stapler","robot","both equally",5140,"USA",0
"937","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","thinking",7,"baby","car","much more left",3189,"USA",-2
"938","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","thinking",8,"grownup","dog","much more left",1469,"USA",-2
"939","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","thinking",9,"kid","baby","much more left",1925,"USA",-2
"940","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","thinking",10,"robot","bug","much more right",2301,"USA",2
"941","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","feelings",11,"grownup","computer","much more left",1870,"USA",-2
"942","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","feelings",12,"stapler","baby","much more right",1724,"USA",2
"943","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","feelings",13,"bug","bear","much more right",3437,"USA",2
"944","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","feelings",14,"kid","grownup","both equally",3156,"USA",0
"945","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","feelings",15,"robot","dog","much more right",1468,"USA",2
"946","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","feelings",16,"kid","car","much more left",1906,"USA",-2
"947","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","feelings",17,"baby","dog","much more left",6180,"USA",-2
"948","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","hunger",18,"bear","grownup","both equally",2702,"USA",0
"949","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","hunger",19,"robot","computer","both equally",1892,"USA",0
"950","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","hunger",20,"car","stapler","both equally",1172,"USA",0
"951","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","hunger",21,"bug","baby","both equally",4196,"USA",0
"952","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","hunger",22,"bear","stapler","much more left",1788,"USA",-2
"953","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","hunger",23,"kid","robot","much more left",1508,"USA",-2
"954","us_run_01","us_run_01_39","sequence1","us",50,"male","yes_only","asian_eastAsian","college_some","buddhism, other","none","self-employed",NA,"test","hunger",24,"car","dog","much more right",1516,"USA",2
"955","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"practice","colder",1,"icecream","pizza","much more left",9800,"united States",-2
"956","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"practice","sweeter",2,"grapes","strawberries","slightly more right",6583,"united States",1
"957","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","hunger",3,"baby","grownup","slightly more left",7359,"united States",-1
"958","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","hunger",4,"computer","dog","much more right",3320,"united States",2
"959","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","hunger",5,"bear","kid","slightly more right",2416,"united States",1
"960","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","hunger",6,"computer","baby","much more right",2370,"united States",2
"961","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","hunger",7,"stapler","bug","slightly more right",16868,"united States",1
"962","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","hunger",8,"bear","robot","much more left",2104,"united States",-2
"963","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","hunger",9,"car","grownup","much more right",5454,"united States",2
"964","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","feelings",10,"baby","bug","much more left",8388,"united States",-2
"965","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","feelings",11,"robot","kid","much more right",1711,"united States",2
"966","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","feelings",12,"bear","stapler","slightly more left",2249,"united States",-1
"967","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","feelings",13,"robot","computer","both equally",3625,"united States",0
"968","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","feelings",14,"car","dog","much more right",1605,"united States",2
"969","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","feelings",15,"grownup","bear","much more right",1962,"united States",2
"970","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","feelings",16,"stapler","car","both equally",3355,"united States",0
"971","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","thinking",17,"kid","grownup","both equally",4963,"united States",0
"972","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","thinking",18,"dog","robot","much more left",1727,"united States",-2
"973","us_run_01","us_run_01_40","sequence6","us",28,"male","yes_only","white","hs_diploma","none","none","cook",NA,"test","thinking",19,"computer","grownup","much more right",1391,"united States",2
